date, pm25, pm10, o3, no2, so2, co
2015/4/16, 102, 53, 41, 20, 5, 5
2015/4/17, 104, 51, 34, 16, 5, 5
2015/4/18, 112, 24, 21, 10, 4, 3
2015/4/19, 50, 22, 19, 7, 3, 3
2015/4/20, 48, 37, 36, 14, 3, 4
2015/4/21, 82, 36, 40, 14, 4, 4
2015/4/22, 73, 34, 48, 19, 4, 6
2015/4/23, 70, 40, 46, 19, 5, 5
2015/4/24, 82, 41, 50, 11, 4, 3
2015/4/25, 69, 42, 57, 14, 4, 4
2015/4/26, 78, 50, 52, 12, 4, 5
2015/4/27, 93, 39, 33, 11, 4, 5
2015/4/28, 90, 27, 27, 8, 2, 4
2015/4/29, 64, 50, 73, 16, 5, 5
2015/4/30, 108, 52, 54, 20, 4, 7
2015/5/1, 110, 42, 41, 11, 3, 5
2015/5/2, 94, 23, 15, 8, 2, 3
2015/5/3, 52, 25, 30, 14, 5, 5
2015/5/4, 55, 24, 32, 25, 4, 6
2015/5/5, 66, 40, 44, 16, 3, 6
2015/5/6, 79, 44, 38, 15, 4, 6
2015/5/7, 91, 43, 44, 18, 5, 5
2015/5/8, 95, 37, 31, 14, 4, 4
2015/5/9, 83, 32, 43, 12, 4, 4
2015/5/10, 68, 45, 39, 13, 4, 4
2015/5/11, 88, 39, 38, 16, 4, 4
2015/5/12, 71, 41, 67, 16, 5, 5
2015/5/13, 79, 30, 22, 15, 5, 5
2015/5/14, 70, 26, 22, 13, 4, 4
2015/5/15, 56, 20, 18, 11, 4, 3
2015/5/16, 55, 22, 28, 10, 3, 3
2015/5/17, 60, 24, 26, 11, 4, 3
2015/5/18, 56, 22, 25, 8, 3, 3
2015/5/19, 53, 15, 20, 16, 2, 4
2015/5/20, 46, 30, 41, 13, 3, 3
2015/5/21, 65, 12, 30, 16, 2, 5
2015/5/22, 42, 10, 36, 14, 2, 4
2015/5/23, 41, 6, 27, 11, 2, 2
2015/5/24, 24, 19, 25, 19, 5, 5
2015/5/25, 52, 39, 8, 31, 8, 8
2015/5/26, 93, 16, 20, 15, 3, 5
2015/5/27, 51, 16, 22, 7, 2, 2
2015/5/28, 41, 24, 23, 7, 3, 3
2015/5/29, 48, 27, 25, 6, 3, 2
2015/5/30, 53, 16, 34, 10, 2, 3
2015/5/31, 39, 19, 24, 13, 4, 4
2015/6/1, 51, 22, 26, 11, 4, 4
2015/6/2, 54, 16, 14, 9, 3, 3
2015/6/3, 40, 23, 30, 8, 4, 3
2015/6/4, 51, 20, 23, 10, 4, 3
2015/6/5, 51, 19, 34, 13, 3, 4
2015/6/6, 58, 24, 36, 8, 3, 3
2015/6/7, 55, 20, 14, 10, 4, 3
2015/6/8, 53, 16, 18, 11, 4, 3
2015/6/9, 47, 17, 22, 10, 4, 3
2015/6/10, 47, 15, 22, 9, 4, 3
2015/6/11, 42, 18, 18, 11, 4, 3
2015/6/12, 46, 17, 19, 12, 4, 4
2015/6/13, 49, 17, 26, 11, 4, 4
2015/6/14, 49, 17, 17, 10, 4, 3
2015/6/15, 38, 18, 19, 11, 5, 3
2015/6/16, 45, 20, 20, 11, 4, 3
2015/6/17, 44, 20, 23, 10, 4, 3
2015/6/18, 42, 19, 31, 10, 3, 3
2015/6/19, 57, 19, 35, 7, 2, 2
2015/6/20, 52, 21, 35, 10, 3, 3
2015/6/21, 60, 19, 30, 11, 3, 4
2015/6/22, 59, 16, 41, 14, 2, 4
2015/6/23, 47, 18, 31, 13, 2, 4
2015/6/24, 36, 25, 24, 10, 4, 3
2015/6/25, 50, 27, 22, 7, 3, 2
2015/6/26, 52, 28, 23, 8, 3, 3
2015/6/27, 53, 27, 19, 7, 2, 3
2015/6/28, 57, 26, 18, 9, 2, 3
2015/6/29, 57, 26, 21, 9, 3, 3
2015/6/30, 52, 25, 25, 7, 3, 3
2015/1/1, 92, 36, 29, 10, 3, 3
2015/1/2, 64, 43, 38, 22, 4, 7
2015/1/3, 82, 62, 39, 25, 4, 8
2015/1/4, 132, 58, 23, 30, 4, 10
2015/1/5, 119, 51, 33, 22, 4, 8
2015/1/6, 108, 36, 31, 11, 3, 5
2015/1/7, 71, 59, 29, 12, 3, 5
2015/1/8, 116, 43, 31, 14, 2, 4
2015/1/9, 78, 33, 32, 11, 2, 3
2015/1/10, 64, 43, 40, 9, 1, 4
2015/1/11, 80, 34, 44, 10, 2, 4
2015/1/12, 71, 33, 38, 19, 5, 5
2015/1/13, 72, 20, 30, 13, 2, 4
2015/1/14, 47, 33, 25, 14, 2, 4
2015/1/15, 65, 39, 33, 16, 2, 5
2015/1/16, 80, 68, 35, 13, 5, 6
2015/1/17, 138, 39, 31, 10, 2, 4
2015/1/18, 84, 57, 40, 12, 4, 4
2015/1/19, 98, 60, 42, 20, 2, 6
2015/1/20, 108, 61, 35, 17, 3, 5
2015/1/21, 105, 66, 53, 19, 5, 6
2015/1/22, 120, 58, 42, 21, 5, 6
2015/1/23, 120, 50, 49, 25, 2, 8
2015/1/24, 106, 54, 35, 23, 4, 6
2015/1/25, 119, 50, 28, 22, 5, 5
2015/1/26, 95, 41, 35, 16, 2, 5
2015/1/27, 87, 26, 30, 11, 2, 4
2015/1/28, 61, 27, 28, 12, 2, 3
2015/1/29, 52, 28, 24, 10, 1, 3
2015/1/30, 40, 33, 26, 12, 2, 5
2015/1/31, 67, 20, 29, 13, 2, 4
2015/2/1, 39, 25, 30, 19, 2, 6
2015/2/2, 53, 20, 25, 12, 2, 3
2015/2/3, 46, 34, 25, 13, 2, 4
2015/2/4, 67, 75, 36, 15, 6, 6
2015/2/5, 149, 37, 30, 21, 3, 5
2015/2/6, 84, 36, 30, 19, 3, 6
2015/2/7, 75, 54, 40, 11, 5, 5
2015/2/8, 113, 30, 30, 13, 2, 3
2015/2/9, 58, 23, 29, 19, 3, 4
2015/2/10, 54, 36, 31, 23, 3, 6
2015/2/11, 76, 61, 46, 20, 3, 6
2015/2/12, 110, 53, 50, 25, 3, 8
2015/2/13, 90, 67, 56, 30, 6, 9
2015/2/14, 131, 72, 58, 24, 5, 7
2015/2/15, 147, 39, 36, 20, 2, 7
2015/2/16, 90, 57, 49, 18, 3, 7
2015/2/17, 110, 71, 44, 9, 3, 6
2015/2/18, 119, 50, 47, 8, 2, 4
2015/2/19, 91, 46, 33, 16, 4, 5
2015/2/20, 88, 50, 43, 17, 3, 6
2015/2/21, 113, 50, 32, 14, 2, 5
2015/2/22, 113, 44, 19, 13, 3, 6
2015/2/23, 88, 34, 33, 18, 4, 6
2015/2/24, 75, 55, 27, 19, 3, 6
2015/2/25, 95, 40, 22, 17, 4, 6
2015/2/26, 87, 26, 30, 11, 2, 3
2015/2/27, 59, 28, 29, 12, 2, 4
2015/2/28, 65, 23, 25, 9, 2, 3
2015/3/1, 56, 50, 25, 20, 5, 9
2015/3/2, 101, 63, 47, 15, 4, 7
2015/3/3, 132, 35, 33, 12, 4, 6
2015/3/4, 79, 24, 27, 19, 4, 5
2015/3/5, 59, 20, 28, 15, 3, 4
2015/3/6, 55, 31, 28, 16, 4, 4
2015/3/7, 69, 29, 26, 19, 4, 5
2015/3/8, 73, 41, 37, 12, 4, 4
2015/3/9, 78, 46, 39, 12, 3, 4
2015/3/10, 88, 18, 31, 20, 3, 4
2015/3/11, 56, 28, 33, 19, 3, 4
2015/3/12, 60, 41, 39, 23, 5, 7
2015/3/13, 80, 57, 48, 22, 4, 8
2015/3/14, 122, 59, 41, 23, 5, 7
2015/3/15, 135, 58, 28, 24, 9, 8
2015/3/16, 127, 57, 28, 26, 6, 7
2015/3/17, 129, 43, 32, 11, 3, 3
2015/3/18, 69, 41, 26, 16, 3, 5
2015/3/19, 69, 59, 33, 19, 4, 5
2015/3/20, 106, 36, 33, 13, 2, 4
2015/3/21, 81, 60, 53, 11, 4, 5
2015/3/22, 113, 61, 49, 12, 3, 4
2015/3/23, 96, 28, 42, 8, 6, 2
2015/3/24, 62, 17, 38, 12, 2, 3
2015/3/25, 51, 28, 17, 30, 3, 10
2015/3/26, 69, 25, 31, 19, 3, 5
2015/3/27, 67, 34, 43, 20, 4, 5
2015/3/28, 73, 37, 56, 18, 4, 6
2015/3/29, 81, 43, 38, 22, 5, 8
2015/3/30, 93, 38, 37, 16, 5, 6
2015/3/31, 81, 34, 26, 14, 5, 5
2014/10/1, 68, 37, 43, 13, 3, 4
2014/10/2, 71, 49, 55, 13, 4, 4
2014/10/3, 91, 48, 41, 10, 2, 3
2014/10/4, 82, 45, 45, 8, 2, 3
2014/10/5, 74, 59, 48, 9, 2, 4
2014/10/6, 112, 42, 47, 8, 2, 3
2014/10/7, 79, 40, 37, 9, 2, 2
2014/10/8, 71, 31, 32, 11, 1, 3
2014/10/9, 70, 31, 30, 7, 1, 2
2014/10/10, 59, 47, 34, 7, , 2
2014/10/11, 75, 44, 40, 12, 2, 3
2014/10/12, 85, 54, 56, 12, 2, 4
2014/10/13, 108, 64, 59, 12, 4, 5
2014/10/14, 134, 62, 80, 14, 5, 5
2014/10/15, 128, 49, 55, 14, 4, 4
2014/10/16, 99, 34, 42, 13, 2, 3
2014/10/17, 66, 39, 45, 11, 2, 3
2014/10/18, 83, 47, 85, 16, 3, 5
2014/10/19, 107, 54, 79, 20, 3, 8
2014/10/20, 129, 55, 62, 25, 5, 9
2014/10/21, 130, 44, 34, 18, 4, 5
2014/10/22, 99, 36, 38, 13, 2, 3
2014/10/23, 70, 31, 40, 18, 3, 4
2014/10/24, 66, 24, 33, 17, 4, 4
2014/10/25, 67, 33, 35, 15, 3, 4
2014/10/26, 76, 46, 52, 12, 3, 3
2014/10/27, 83, 42, 42, 10, 2, 3
2014/10/28, 77, 38, 42, 12, 1, 4
2014/10/29, 86, 66, 22, 35, 4, 10
2014/10/30, 117, 70, 72, 23, 6, 7
2014/10/31, 148, 50, 46, 16, 3, 4
2014/11/1, 109, 33, 36, 11, 2, 5
2014/11/2, 75, 56, 38, 13, 4, 4
2014/11/3, 92, 37, 31, 11, 2, 3
2014/11/4, 58, 40, 42, 19, 4, 4
2014/11/5, 65, 42, 41, 17, 4, 3
2014/11/6, 78, 43, 40, 9, 1, 3
2014/11/7, 73, 45, 51, 15, 4, 4
2014/11/8, 88, 29, 31, 10, 2, 3
2014/11/9, 63, 35, 38, 10, 2, 4
2014/11/10, 66, 42, 41, 16, 2, 4
2014/11/11, 80, 41, 32, 15, 3, 5
2014/11/12, 84, 52, 43, 11, 2, 5
2014/11/13, 107, 34, 34, 10, 2, 3
2014/11/14, 47, 18, 34, 16, 2, 4
2014/11/15, 40, 24, 28, 12, 2, 3
2014/11/16, 46, 34, 43, 7, 2, 3
2014/11/17, 67, 51, 39, 10, 1, 4
2014/11/18, 94, 33, 32, 12, 1, 3
2014/11/19, 55, 32, 33, 16, 3, 4
2014/11/20, 60, 37, 43, 20, 3, 5
2014/11/21, 76, 36, 31, 18, 2, 4
2014/11/22, 58, 43, 43, 21, 4, 6
2014/11/23, 83, 54, 42, 21, 3, 7
2014/11/24, 117, 53, 45, 20, 3, 5
2014/11/25, 118, 45, 33, 14, 2, 5
2014/11/26, 79, 30, 29, 22, 2, 7
2014/11/27, 55, 50, 25, 22, 3, 7
2014/11/28, 93, 38, 25, 12, 3, 4
2014/11/29, 81, 41, 26, 14, 3, 7
2014/11/30, 90, 45, 28, 11, 4, 7
2014/12/1, 82, 50, 25, 12, 2, 4
2014/12/2, 83, 33, 30, 16, 2, 5
2014/12/3, 57, 35, 22, 16, 5, 5
2014/12/4, 69, 57, 28, 16, 5, 5
2014/12/5, 95, 36, 30, 12, 2, 3
2014/12/6, 62, 39, 35, 15, 2, 4
2014/12/7, 76, 46, 32, 10, 3, 4
2014/12/8, 93, 40, 33, 11, 4, 4
2014/12/9, 77, 36, 29, 12, 1, 4
2014/12/10, 74, 36, 21, 13, 2, 6
2014/12/11, 78, 64, 26, 15, 4, 6
2014/12/12, 113, 63, 30, 13, 5, 4
2014/12/13, 95, 39, 29, 16, 2, 5
2014/12/14, 67, 46, 27, 18, 2, 6
2014/12/15, 82, 66, 26, 16, 7, 5
2014/12/16, 114, 60, 27, 13, 6, 4
2014/12/17, 82, 39, 26, 12, 3, 3
2014/12/18, 58, 34, 16, 26, 4, 7
2014/12/19, 68, 44, 31, 15, 3, 4
2014/12/20, 76, 53, 34, 10, 3, 4
2014/12/21, 84, 58, 33, 13, 5, 5
2014/12/22, 106, 55, 27, 36, 5, 12
2014/12/23, 109, 66, 35, 25, 4, 6
2014/12/24, 136, 60, 33, 21, 3, 6
2014/12/25, 125, 37, 31, 12, 2, 3
2014/12/26, 75, 28, 28, 15, 2, 3
2014/12/27, 59, 36, 30, 12, 2, 3
2014/12/28, 73, , , , , 
2014/7/1, 43, 24, 17, 11, 2, 4
2014/7/2, 31, 21, 17, 9, 1, 4
2014/7/3, 32, 24, 29, 11, 2, 3
2014/7/4, 41, 27, 27, 12, 2, 3
2014/7/5, 52, 27, 39, 8, 1, 3
2014/7/6, 58, 29, 30, 9, 3, 2
2014/7/7, 47, 28, 30, 9, 2, 3
2014/7/8, 43, 32, 36, 11, 3, 4
2014/7/9, 48, 25, 19, 11, 5, 4
2014/7/10, 52, 19, 22, 11, 5, 4
2014/7/11, 27, 19, 26, 9, 4, 3
2014/7/12, 25, 16, 21, 8, 3, 3
2014/7/13, 22, 16, 17, 9, 4, 3
2014/7/14, 26, 21, 16, 11, 3, 3
2014/7/15, 42, 26, 44, 10, 4, 3
2014/7/16, 46, 34, 53, 11, 4, 3
2014/7/17, 67, 39, 62, 14, 4, 4
2014/7/18, 81, 25, 30, 11, 4, 3
2014/7/19, 46, 22, 43, 7, 2, 3
2014/7/20, 39, 22, 47, 9, 3, 3
2014/7/21, 34, 25, 16, 6, 2, 2
2014/7/22, 13, 9, 15, 7, 1, 2
2014/7/23, 9, 21, 27, 8, 3, 3
2014/7/24, 34, 18, 30, 11, 4, 3
2014/7/25, 21, 26, 39, 11, 4, 3
2014/7/26, 33, 26, 33, 9, 2, 3
2014/7/27, 53, 26, 37, 9, 2, 3
2014/7/28, 46, 27, 31, 12, 3, 3
2014/7/29, 46, 18, 24, 9, 4, 2
2014/7/30, 31, 27, 37, 9, 1, 3
2014/7/31, 40, 37, 50, 7, , 4
2014/8/1, 66, 37, 46, 9, 1, 4
2014/8/2, 66, 26, 29, 9, , 3
2014/8/3, 57, 17, 27, 9, , 3
2014/8/4, 33, 16, 14, 12, 3, 4
2014/8/5, 26, 21, 46, 10, 4, 3
2014/8/6, 29, 26, 31, 12, 4, 4
2014/8/7, 54, 20, 30, 10, 3, 3
2014/8/8, 29, 18, 24, 10, 4, 3
2014/8/9, 26, 13, 11, 11, 2, 3
2014/8/10, 17, 17, 23, 10, 4, 3
2014/8/11, 22, 13, 36, 11, 3, 3
2014/8/12, 19, 12, 21, 9, 2, 3
2014/8/13, 14, 20, 32, 7, 3, 3
2014/8/14, 22, 29, 24, 8, 4, 3
2014/8/15, 36, 34, 42, 12, 5, 3
2014/8/16, 48, 34, 12, 9, 4, 3
2014/8/17, 47, 24, 35, 9, 1, 3
2014/8/18, 66, 22, 29, 11, 4, 3
2014/8/19, 31, 22, 32, 9, 2, 3
2014/8/20, 25, 20, 24, 11, 3, 3
2014/8/21, 33, 21, 29, 10, 4, 3
2014/8/22, 45, 20, 21, 12, 4, 3
2014/8/23, 47, 23, 27, 9, 3, 3
2014/8/24, 52, 21, 24, 11, 4, 3
2014/8/25, 54, 18, 31, 9, 5, 2
2014/8/26, 53, 32, 61, 14, 5, 4
2014/8/27, 84, 30, 34, 14, 4, 4
2014/8/28, 68, 28, 55, 10, 4, 3
2014/8/29, 75, 32, 48, 15, 3, 4
2014/8/30, 79, 28, 47, 10, 4, 3
2014/8/31, 70, 24, 28, 9, 3, 3
2014/9/1, 63, 20, 24, 12, 4, 4
2014/9/2, 54, 22, 16, 13, 3, 4
2014/9/3, 51, 27, 42, 15, 5, 4
2014/9/4, 60, 26, 44, 14, 4, 3
2014/9/5, 48, 18, 29, 9, 2, 2
2014/9/6, 32, 26, 50, 11, 2, 4
2014/9/7, 61, 21, 23, 10, 2, 4
2014/9/8, 58, 16, 16, 9, 1, 3
2014/9/9, 44, 23, 24, 13, 4, 3
2014/9/10, 52, 32, 37, 14, 6, 4
2014/9/11, 84, 25, 18, 12, 4, 4
2014/9/12, 68, 18, 23, 11, 3, 3
2014/9/13, 45, 28, 20, 9, 3, 2
2014/9/14, 46, 37, 82, 13, 5, 5
2014/9/15, 64, 46, 49, 12, 4, 4
2014/9/16, 87, 41, 44, 12, 3, 3
2014/9/17, 78, 28, 24, 13, 2, 3
2014/9/18, 60, 30, 75, 13, 3, 3
2014/9/19, 62, 27, 29, 12, 3, 3
2014/9/20, 39, 35, 41, 14, 3, 4
2014/9/21, 53, 16, 33, 8, 2, 3
2014/9/22, 24, 27, 43, 11, 2, 4
2014/9/23, 59, 22, 30, 12, 2, 4
2014/9/24, 59, 28, 39, 14, 3, 4
2014/9/25, 60, 33, 51, 15, 3, 4
2014/9/26, 70, 41, 45, 16, 2, 4
2014/9/27, 88, 36, 47, 12, 2, 4
2014/9/28, 86, 44, 60, 18, 4, 5
2014/9/29, 93, 50, 63, 17, 4, 5
2014/9/30, 115, 31, 37, 11, 2, 4
2014/4/1, 72, 45, 35, 22, 8, 6
2014/4/2, 101, 42, 33, 23, 6, 6
2014/4/3, 109, 46, 54, 11, 4, 4
2014/4/4, 101, 57, 30, 25, 6, 6
2014/4/5, 128, 45, 55, 12, 4, 4
2014/4/6, 102, 31, 41, 17, 3, 5
2014/4/7, 84, 47, 45, 20, 6, 5
2014/4/8, 103, 47, 42, 17, 7, 4
2014/4/9, 112, 41, 49, 18, 7, 5
2014/4/10, 86, 49, 84, 17, 5, 6
2014/4/11, 102, 51, 40, 15, 5, 5
2014/4/12, 118, 41, 30, 12, 5, 4
2014/4/13, 79, 42, 46, 11, 3, 4
2014/4/14, 82, 50, 51, 16, 5, 4
2014/4/15, 93, 56, 57, 14, 4, 5
2014/4/16, 107, 48, 38, 16, 5, 5
2014/4/17, 91, 46, 35, 17, 4, 5
2014/4/18, 80, 55, 40, 14, 4, 5
2014/4/19, 115, 44, 32, 15, 6, 4
2014/4/20, 85, 42, 48, 14, 5, 4
2014/4/21, 79, 41, 36, 11, 4, 4
2014/4/22, 79, 45, 42, 15, 6, 5
2014/4/23, 89, 37, 47, 17, 4, 5
2014/4/24, 89, 38, 45, 16, 2, 5
2014/4/25, 81, 39, 29, 20, 4, 6
2014/4/26, 77, 31, 43, 14, 3, 5
2014/4/27, 68, 43, 54, 12, 5, 6
2014/4/28, 92, 50, 49, 15, 5, 4
2014/4/29, 108, 53, 35, 26, 4, 7
2014/4/30, 122, 35, 23, 23, 2, 7
2014/5/1, 90, 40, 47, 23, 5, 7
2014/5/2, 88, 28, 49, 15, 4, 5
2014/5/3, 58, 50, 50, 18, 5, 6
2014/5/4, 99, 32, 45, 11, 4, 4
2014/5/5, 62, 39, 45, 18, 5, 4
2014/5/6, 77, 41, 31, 21, 4, 7
2014/5/7, 85, 36, 36, 18, 5, 5
2014/5/8, 69, 34, 34, 22, 5, 7
2014/5/9, 65, 46, 49, 17, 5, 6
2014/5/10, 77, 39, 48, 16, 6, 6
2014/5/11, 64, 28, 21, 14, 5, 5
2014/5/12, 35, 19, 38, 10, 3, 4
2014/5/13, 19, 21, 23, 8, 3, 3
2014/5/14, 21, 21, 28, 11, 4, 4
2014/5/15, 18, 63, 56, 25, 7, 9
2014/5/16, 133, 49, 36, 17, 5, 6
2014/5/17, 106, 18, 15, 11, 3, 3
2014/5/18, 25, 17, 10, 12, 3, 3
2014/5/19, 19, 16, 14, 12, 5, 4
2014/5/20, 20, 23, 27, 21, 3, 6
2014/5/21, 31, 23, 27, 19, 4, 6
2014/5/22, 23, 28, 34, 16, 3, 5
2014/5/23, 38, 30, 41, 14, 4, 4
2014/5/24, 41, 31, 33, 11, 4, 4
2014/5/25, 44, 26, 18, 9, 4, 3
2014/5/26, 33, 38, 47, 8, 5, 4
2014/5/27, 65, 47, 48, 11, 4, 5
2014/5/28, 104, 46, 45, 13, 3, 6
2014/5/29, 101, 30, 26, 12, 4, 4
2014/5/30, 59, 33, 53, 8, 3, 3
2014/5/31, 58, 27, 32, 9, 4, 3
2014/6/1, 58, 20, 20, 7, 2, 3
2014/6/2, 23, 19, 27, 11, 4, 4
2014/6/3, 13, 30, 41, 11, 4, 4
2014/6/4, 48, 29, 37, 13, 4, 5
2014/6/5, 58, 14, 34, 13, 2, 4
2014/6/6, 26, 15, 34, 11, 2, 3
2014/6/7, 27, 12, 26, 12, 3, 3
2014/6/8, 22, 15, 21, 11, 1, 3
2014/6/9, 19, 12, 22, 11, 2, 3
2014/6/10, 17, 15, 25, 10, 3, 3
2014/6/11, 14, 34, 43, 12, 4, 4
2014/6/12, 44, 41, 44, 12, 2, 4
2014/6/13, 71, 38, 37, 12, 4, 4
2014/6/14, 73, 36, 29, 14, 2, 4
2014/6/15, 63, 32, 43, 15, 3, 5
2014/6/16, 51, 23, 25, 8, 1, 3
2014/6/17, 32, 23, 18, 7, 1, 3
2014/6/18, 32, 19, 18, 9, 1, 3
2014/6/19, 20, 25, 22, 12, 1, 4
2014/6/20, 34, 23, 24, 11, 1, 3
2014/6/21, 29, 21, 22, 8, 1, 3
2014/6/22, 27, 25, 20, 9, 1, 3
2014/6/23, 27, 20, 31, 8, 3, 3
2014/6/24, 16, 24, 25, 9, 2, 3
2014/6/25, 24, 27, 20, 10, 1, 3
2014/6/26, 28, 26, 17, 11, 3, 3
2014/6/27, 33, 29, 28, 11, 2, 3
2014/6/28, 47, 28, 26, 7, 2, 3
2014/6/29, 55, 21, 27, 10, 2, 4
2014/6/30, 34, 22, 19, 11, 7, 4
2014/1/1, 129, 55, 22, 30, 6, 8
2014/1/2, 136, 71, 13, 36, 13, 8
2014/1/3, 162, 93, 40, 26, 18, 9
2014/1/4, 170, 80, 49, 17, 15, 6
2014/1/5, 162, 54, 26, 26, 7, 6
2014/1/6, 126, 60, 29, 31, 7, 10
2014/1/7, 141, 59, 33, 24, 6, 8
2014/1/8, 145, 39, 28, 12, 5, 4
2014/1/9, 91, 29, 30, 14, 5, 4
2014/1/10, 78, 41, 33, 22, 4, 7
2014/1/11, 92, 39, 26, 13, 3, 3
2014/1/12, 98, 51, 31, 12, 5, 5
2014/1/13, 122, 33, 31, 11, 4, 3
2014/1/14, 81, 38, 33, 10, 5, 3
2014/1/15, 76, 33, 31, 14, 3, 3
2014/1/16, 77, 35, 33, 19, 6, 4
2014/1/17, 84, 65, 62, 12, 10, 5
2014/1/18, 131, 56, 44, 15, 6, 5
2014/1/19, 125, 64, 40, 14, 4, 6
2014/1/20, 145, 86, 36, 10, 12, 5
2014/1/21, 143, 45, 32, 10, 5, 3
2014/1/22, 79, 31, 33, 20, 5, 4
2014/1/23, 72, 43, 37, 31, 4, 7
2014/1/24, 99, 36, 37, 26, 2, 6
2014/1/25, 87, 62, 41, 13, 4, 4
2014/1/26, 129, 41, 32, 17, 3, 4
2014/1/27, 69, 43, 29, 23, 4, 6
2014/1/28, 92, 48, 31, 21, 3, 6
2014/1/29, 103, 75, 38, 27, 5, 11
2014/1/30, 165, 64, 49, 21, 4, 7
2014/1/31, 165, 52, 45, 17, 3, 5
2014/2/1, 139, 35, 29, 18, 3, 5
2014/2/2, 101, 39, 35, 15, 2, 5
2014/2/3, 107, 40, 38, 7, 1, 4
2014/2/4, 91, 23, 30, 18, 5, 6
2014/2/5, 60, 33, 23, 19, 4, 5
2014/2/6, 80, 28, 19, 19, 5, 4
2014/2/7, 70, 20, 22, 10, 2, 3
2014/2/8, 55, 14, 28, 9, 4, 3
2014/2/9, 53, 23, 29, 10, 3, 4
2014/2/10, 62, 41, 27, 14, 3, 4
2014/2/11, 91, 29, 22, 17, 4, 4
2014/2/12, 72, 18, 30, 15, 5, 4
2014/2/13, 58, 29, 31, 13, 3, 3
2014/2/14, 70, 39, 30, 20, 5, 5
2014/2/15, 79, 43, 31, 18, 4, 6
2014/2/16, 90, 58, 47, 26, 5, 10
2014/2/17, 140, 45, 19, 23, 8, 7
2014/2/18, 110, 20, 24, 14, 4, 4
2014/2/19, 39, 45, 39, 10, 6, 4
2014/2/20, 97, 43, 37, 15, 5, 4
2014/2/21, 96, 33, 38, 17, 5, 4
2014/2/22, 66, 36, 42, 20, 5, 6
2014/2/23, 78, 60, 43, 19, 3, 6
2014/2/24, 121, 71, 45, 23, 5, 6
2014/2/25, 157, 60, 34, 30, 8, 7
2014/2/26, 138, 44, 37, 20, 6, 5
2014/2/27, 99, 43, 38, 17, 4, 5
2014/2/28, 82, 61, 33, 22, 6, 6
2014/3/1, 142, 26, 35, 10, 2, 3
2014/3/2, 67, 35, 39, 15, 3, 4
2014/3/3, 62, 43, 33, 17, 3, 4
2014/3/4, 94, 33, 32, 12, 4, 4
2014/3/5, 65, 28, 37, 17, 4, 4
2014/3/6, 71, 17, 32, 17, 4, 4
2014/3/7, 43, 20, 40, 13, 3, 4
2014/3/8, 52, 29, 35, 10, 4, 3
2014/3/9, 55, 50, 39, 18, 4, 5
2014/3/10, 102, 50, 38, 16, 3, 5
2014/3/11, 109, 62, 27, 20, 4, 7
2014/3/12, 148, 50, 43, 17, 5, 6
2014/3/13, 119, 65, 47, 14, 8, 5
2014/3/14, 143, 67, 66, 23, 6, 7
2014/3/15, 132, 73, 39, 25, 5, 8
2014/3/16, 158, 55, 41, 25, 4, 10
2014/3/17, 132, 54, 40, 24, 4, 9
2014/3/18, 129, 56, 45, 21, 5, 7
2014/3/19, 128, 56, 41, 14, 4, 5
2014/3/20, 114, 50, 42, 10, 3, 3
2014/3/21, 88, 33, 37, 12, 3, 3
2014/3/22, 57, 33, 44, 18, 4, 5
2014/3/23, 68, 56, 59, 26, 7, 7
2014/3/24, 119, 59, 22, 28, 4, 10
2014/3/25, 139, 48, 38, 26, 6, 8
2014/3/26, 111, 49, 34, 21, 6, 6
2014/3/27, 110, 66, 49, 19, 5, 6
2014/3/28, 138, 46, 22, 15, 5, 5
2014/3/29, 94, 51, 56, 11, 5, 5
2014/3/30, 109, 52, 49, 16, 4, 6
2014/3/31, 115, 28, 43, 14, 3, 5
2021/6/19, , 17, 29, 2, 1, 1
2021/6/20, , 15, 22, 4, 1, 1
2021/6/21, , 14, 32, 9, 2, 1
2020/8/28, , 19, 38, 10, 3, 3
2020/8/29, , 16, 27, 5, 3, 1
2020/8/30, , 14, 16, 5, 2, 2
2020/3/31, , 16, 37, 9, 3, 3
2019/12/31, , 14, 26, 10, 1, 3
2019/8/27, , 37, 70, 10, 10, 4
2018/12/31, , 9, 28, 3, 1, 2
2018/12/14, , 18, 29, 12, 3, 3
2017/9/10, , 19, 14, 12, 5, 3
2017/9/20, , 47, 61, 14, 6, 5
2017/1/1, , 53, 30, 16, 3, 4
2016/9/27, , 25, 33, 11, 1, 4
2016/1/3, , 43, 20, 20, 4, 12
2015/8/20, , 17, 20, 7, 2, 2
2014/12/31, , 59, 34, 11, 5, 4
2013/12/31, , 50, 42, 21, 6, 6
2019/8/26, , , 34, 9, , 3
